,val_loss,val_mean_absolute_error,loss,mean_absolute_error
0,0.8470705103947453,0.6419622091928385,1.031791786281581,0.8029424098036887
1,0.8345262370259714,0.6300566429000479,0.8469621774370627,0.642415296245016
2,0.8290566270984996,0.624136877224742,0.8349077457158023,0.6325675092737999
3,0.8207297784300627,0.6187429614880118,0.8269010603041306,0.6262961407227816
4,0.8117238285446313,0.6116290513180002,0.81581982063299,0.6175920540184917
5,0.8068862735492659,0.6089681085262064,0.8064854129790283,0.6101306841110569
6,0.8048723327674074,0.6063890370630449,0.8005929145161498,0.6053547640315988
7,0.8028971650358718,0.6043591619728165,0.7958793474873457,0.6013805597466115
8,0.8009919063653081,0.6033514295397083,0.7917388999934163,0.5979291681625631
9,0.7990362773750967,0.6009317799464166,0.7878156376080335,0.5947008279428321
10,0.7978234258573359,0.598529825058584,0.7842362651718743,0.5917396931227898
11,0.7959336295105894,0.5970787819354765,0.7804926063068737,0.5886673593932115
12,0.7946093868000716,0.595440367216705,0.7769421845811852,0.5857562666043912
13,0.7934434027990438,0.595969096535728,0.7735317202685819,0.5830516084649697
14,0.7924373769265716,0.592795695897804,0.770503132523154,0.5806155813179807
15,0.7904821691058931,0.5930134692499714,0.7676592041687624,0.5783154668153238
16,0.7895764700278708,0.5917571634740874,0.7649156821172867,0.5760955851748243
17,0.7896309992135395,0.5909803271202082,0.7626130911021697,0.5742279591210814
18,0.7887628164983564,0.5898626566207903,0.7603009379974179,0.572311733913088
19,0.7884891263900264,0.5898124278507292,0.7582650046988261,0.5706369364387774
20,0.7882173934382044,0.5886122382456257,0.7563121676506046,0.5689203771771293
21,0.7882548128862717,0.5890268757138201,0.7546122657813235,0.5674590773144198
22,0.7879545684966807,0.5889473775839476,0.7530692243997219,0.5661007794916355
23,0.7872735546664342,0.5874972228080996,0.7515625896450195,0.5647689403680266
24,0.7886471369757264,0.5878017802483841,0.7503061640850613,0.5636146294112335
25,0.7876044868873561,0.5879784442953616,0.749092634774288,0.5626163849459916
26,0.7880578879753383,0.5862116552259882,0.7479933002414628,0.5615869638333448
27,0.7879668676084087,0.5865038066141067,0.7469708133342018,0.5606680862792504
28,0.7876390483796871,0.5871383103265924,0.7459407048555827,0.5597255443078012
29,0.7896858461990884,0.5851841725969827,0.7448497101763731,0.5586856867412919
